date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2025-04-03,26249398.485281907,30160483.132470768,33599818.413655534,36137178.32053287,35464547.317349754,41295477.98899925,50851753.189560436
2025-04-04,26255648.342064116,30167664.19988326,33607818.37042069,36145782.41060919,35472991.25718722,41305310.24566329,50863860.749843664
2025-04-07,26261899.686907467,30174846.977073707,33615820.23193745,36154388.549278386,35481437.20748655,41315144.84334083,50875971.19287934
2025-04-08,26268152.520166256,30182031.4644492,33623823.99865934,36162996.73702821,35489885.16872642,41324981.78258924,50888084.51935384
2025-04-09,26274406.842194866,30189217.662416928,33631829.671039976,36171606.97434655,35498335.141385645,41334821.06396605,50900200.729953684
2025-04-11,26453127.656520016,30444287.50798225,33971376.232979305,36596367.9427022,35973653.91868556,42024442.545563556,51917069.21545894
2025-04-15,26515137.410109706,30531731.128375668,34086832.77641931,36739947.18948427,36133603.282176375,42255037.103449255,52255635.58628085
2025-04-16,26505444.25453641,30516191.31889594,34064616.46538999,36710778.3723873,36099800.77797773,42203621.47247518,52177476.511204146
2025-04-17,26509437.19642915,30520307.732297935,34068677.06327111,36714580.72238396,36102977.975958824,42206029.99926631,52178852.582464375
2025-04-21,26551540.911945805,30579160.221542995,34145910.76926135,36810198.17939369,36209133.34676161,42358324.75828503,52401714.206306495
2025-04-22,26543086.73188504,30565398.73015021,34126070.7571681,36784010.14731197,36178673.269078195,42311772.51215021,52330740.16934387
2025-04-23,26534538.654722158,30551501.993857943,34106049.600505196,36757594.51252552,36147957.65661014,42264847.80224296,52259215.22467662
2025-04-24,26575695.605029397,30608993.53840957,34181462.90853208,36850926.8650891,36251549.3117903,42413409.4390788,52476558.8740932
2025-04-25,26513930.584592085,30518663.38792116,34059261.713013045,36696298.17527603,36077031.36275844,42157176.53843539,52095739.31092613
2025-04-28,26587687.279319614,30622975.42632791,34197265.90738388,36868167.07286168,36268707.8975133,42433946.396952346,52502534.51345183
2025-04-29,26574012.489237208,30601713.924073722,34167397.85159824,36829394.6127513,36224132.02035447,42366845.68596835,52401193.520161
2025-04-30,26568131.645346597,30591646.06294712,34152493.57454066,36809397.943723984,36200614.52640724,42330395.3382397,52345143.881769694
2025-05-02,26538113.03875107,30546910.04110337,34091243.12135147,36731247.17871421,36111872.02084263,42199008.1721628,52148806.1011142
2025-05-05,26551527.665283438,30564554.45754523,34113385.07562345,36757734.38946063,36140489.62268057,42238440.426375285,52204886.730377875
2025-05-06,26506781.0558207,30498664.62226631,34023854.64073676,36644098.13715681,36011946.61365853,42049121.78560344,51922942.88192482
2025-05-07,26633194.750079162,30678602.76962756,34262956.88274133,36942819.97306654,36345897.923777245,42532972.21128324,52635736.79040832
2025-05-08,26540552.95937327,30543922.88020851,34081464.36774486,36713791.85181325,36087932.625086956,42155275.81939225,52075427.1185623
2025-05-09,26594647.496722843,30619992.126271896,34181709.674795136,36838279.565489024,36226465.066414334,42354689.17225598,52367908.86478259
2025-05-12,26609493.197118837,30639689.985169217,34206595.033878654,36868207.574653864,36258940.51728293,42399733.95617554,52432280.49251122
2025-05-13,26532630.840980012,30527672.091859933,34055396.979467504,36677191.1047183,36043607.73095116,42084088.43803652,51963661.49574089
2025-05-14,26494449.426580124,30471209.174822204,33978466.77183929,36579363.38577637,35932793.774711646,41920571.60712914,51719841.71316471
2025-05-15,26493903.071873855,30468799.08964794,33973796.2820983,36572204.67802602,35923672.54654985,41905070.01615385,51694742.725896284
2025-05-16,26535458.872426294,30526857.68614143,34049962.48371209,36666477.109682664,36028314.68621331,42055152.71900157,51914326.22944706
2025-05-19,26599634.500615805,30617403.541419882,34169558.65242818,36815243.84837401,36194076.554201856,42294195.86085592,52265365.56905732
2025-05-20,26579419.985478207,30586743.97048631,34127122.04601706,36760696.42594014,36131804.081975214,42201329.996748224,52125944.24867234
2025-05-21,26585531.24334774,30593894.30882695,34135230.94600527,36769571.67504936,36140665.256192625,42212000.026551574,52139516.834749565
2025-05-22,26546881.85505151,30536756.943159804,34057397.0373851,36670608.163886234,36028575.851877734,42046623.57546691,51892945.9684479
2025-05-23,26547293.752665848,30535720.821064003,34054561.24770748,36665749.726738796,36022033.01122802,42034871.697198465,51873384.77748449
2025-05-26,26544095.403098084,30529499.106922302,34044792.79857306,36652192.087492585,36005733.0170164,42008917.55901612,51832836.46134377
2025-05-27,26538712.33146539,30520139.205951307,34030828.74592866,36633369.62153806,35983527.812539965,41974367.740168944,51779585.83164617
2025-05-28,26560130.753415532,30549272.465754617,34068323.59815539,36679115.93168316,36033741.707688704,42045224.81703759,51882093.87700677
2025-05-29,26560452.522464912,30548105.34608005,34065311.30341962,36674034.78259566,36026948.03472145,42033105.724111095,51861987.963231735
2025-05-30,26535876.083948504,30511177.87765656,34014492.74874705,36608967.46681824,35952874.52617479,41923058.97354428,51697174.35770831
2025-06-02,26577065.329381652,30568705.747634385,34089945.65384415,36702341.470246136,36056506.13793046,42071664.99618028,51914570.028788455
2025-06-03,26634887.80787373,30650122.65050777,34197334.06091721,36835786.8708414,36205080.96033113,42285686.21617468,52228628.8586906
2025-06-04,26728063.76437199,30782315.470482055,34372601.46945082,37054404.4904078,36449183.3911406,42638749.221164376,52748148.45647239
2025-06-05,26790069.951561596,30869740.433400746,34488021.00782222,37197926.492721796,36609059.45549126,42869218.55836372,53086511.53260307
2025-06-06,26811212.19470109,30898474.31565749,34524979.534394845,37242997.66751654,36658514.303644314,42938967.107654504,53187377.848370224
2025-06-09,26819050.48503781,30908100.05520372,34536393.15874961,37256015.55716361,36672018.412208684,42956388.115132734,53210919.51545343
2025-06-10,26815533.675716948,30901705.190383654,34526694.367424294,37242866.64160229,36656497.59373207,42932397.9940788,53174380.44329566
2025-06-11,26764527.542327907,30826782.521131355,34424955.218691535,37113689.375477366,36510236.81569437,42716354.2859451,52851445.7961507
2025-06-12,26744235.898579977,30795994.595107738,34382245.67388601,37058616.49246256,36447130.63348716,42621461.083764955,52707708.23958
2025-06-13,26696352.221602812,30725567.32623142,34286530.886449635,36937017.10979494,36309390.21874881,42417880.83111328,52403282.70671942
2025-06-16,26720212.993499115,30758474.31484983,34329347.52331781,36989732.15154418,36367707.155991115,42501264.097509645,52525263.4640936
2025-06-17,26703692.19087672,30733209.504605602,34294165.35851523,36944285.22889611,36315600.353902,42422972.4019831,52406932.903675966
2025-06-18,26739055.331174802,30782770.871894598,34359425.89494903,37025387.82463852,36406009.552617855,42553804.1016112,52600118.240804546
2025-06-19,26614841.84057605,30602609.801969703,34116874.15892948,36719366.301882304,36061227.473025545,42048299.159002036,51848696.7110101
2025-06-20,26656594.54676731,30661214.78388245,34194046.57906388,36815192.44979602,36167900.29029613,42202075.2477065,52074712.101906486
2025-06-23,26706056.89961528,30730985.605717648,34286270.28652407,36930060.6169143,36296105.52315487,42387702.337831564,52348547.618590936
2025-06-24,26846172.554255046,30931254.888271417,34553266.65338114,37264567.15108262,36670992.354642466,42933254.267141476,53155404.384658106
2025-06-25,26898722.39039301,31005541.946448315,34651556.60959539,37387025.285112366,36807645.36381617,43130881.5389067,53446412.90641956
2025-06-26,27055007.5147184,31229013.77055858,34949543.71082058,37760384.08744115,37226070.55893786,43739695.82118412,54346593.91363842
2025-06-27,27162675.352731995,31382614.8623697,35154065.97674209,38016392.88203032,37512796.328343056,44156584.43366969,54962825.57960927
2025-06-30,27206273.631140698,31443810.589975655,35234541.46935864,38116104.84965865,37623496.74117378,44315153.829734944,55194221.52975112
2025-07-01,27116183.64866683,31312925.396880753,35058139.80151934,37893375.67839794,37372418.48468115,43946759.7860703,54646356.51608473
2025-07-02,27091042.117387284,31275200.379975572,35006115.81575371,37826507.82870766,37295923.126894295,43831808.72627045,54472019.06559355
2025-07-03,27000602.69846772,31143776.796464767,34828946.00661548,37602754.461820446,37043628.7929654,43461449.82345954,53920964.83317492
2025-07-04,26988093.416163106,31124500.150439516,34801993.093965694,37567857.90996457,37003567.396470375,43401204.92365854,53829943.77772037
2025-07-07,27001227.20142806,31142043.211497508,34824248.71345796,37594689.46991514,37032719.63091762,43441643.06113571,53887611.62302152
2025-07-08,27053642.76002632,31216158.34172731,34922257.19998688,37716672.67936672,37168663.610138506,43637621.160309985,54175153.04966504
2025-07-09,27105581.65529194,31289919.523502957,35020234.611578286,37839171.641285405,37305808.220438875,43837157.75878283,54470628.3366118
2025-07-10,27059804.318971895,31222949.652391594,34929560.30617221,37724307.83195744,37176003.183792055,43646026.679619126,54185686.600714885
2025-07-11,26963721.095275804,31083816.70085576,34742533.85273375,37488692.85540927,36910932.098823436,43258497.94659579,53611244.64744187
2025-07-14,26946308.218331914,31057668.537533216,34706543.36038945,37442584.92906606,36858400.06934818,43180297.90333955,53493858.58598453
2025-07-15,27055334.06025663,31213326.719086602,34913878.865679935,37702146.22746327,37149095.80826738,43602819.0526638,54118079.5276076
2025-07-16,27067890.67813913,31230354.18488479,34935783.86021325,37728905.16756918,37178538.1883325,43644655.225710265,54179132.907109804
2025-07-17,27051594.73879624,31205759.83209277,34901803.824224696,37685236.74399067,37128649.55566781,43570034.933939695,54066644.77355789
2025-07-18,26865469.35488388,30936471.03342346,34539668.19253122,37228507.99033159,36614022.02970324,42814746.19969859,52942100.25420796
2025-07-21,26860473.34901375,30928365.82447278,34528078.48175238,37213369.2924477,36596619.37446122,42788826.7947525,52903666.43469636
2025-07-22,26791214.601619974,30827582.984978717,34392085.53130425,37041496.63598378,36402713.290408425,42503931.474934064,52479491.474995896
2025-07-23,26847054.781706396,30906698.577694066,34496889.23324235,37172145.2981085,36548532.41353752,42714737.113219276,52789612.34631586
2025-07-24,26761203.438190192,30782102.464551073,34329085.61174862,36960387.58985581,36309925.50042982,42364876.448880956,52269581.76455965
2025-07-25,26529047.822952397,30447046.993615,33879489.74167943,36394491.679413,35673501.61695553,41434178.39051566,50888581.85667585
2025-07-28,26369130.780132137,30216244.373887923,33569855.612543315,36004905.84697492,35235563.89920619,40794452.76963354,49940540.62317526
2025-07-29,26425878.491903123,30296767.217316832,33676599.10268099,36138004.638964325,35384109.26136054,41009059.77327389,50255916.16810064
2025-07-30,26366137.088987883,30210171.84141554,33560186.2347547,35991414.61457533,35219322.33044023,40768670.62277504,49900540.06976322
2025-07-31,26120507.261997443,29856561.55864423,33086694.29254903,35396564.617587596,34551504.31272778,39795237.753973186,48460575.54329267
2025-08-01,25936054.745512817,29590898.281209953,32730880.965322167,34949507.34825869,34049595.851920985,39063710.721316434,47378680.5072254
2025-08-04,26470263.232938208,30354642.303701926,33747578.51128969,36220090.395534575,35469074.81766407,41113933.75465848,50385221.6200226
2025-08-05,26397883.096992638,30249429.483305376,33605653.63755353,36040704.5231697,35266623.07743006,40816148.39585894,49941211.62348496
2025-08-06,26282788.214495458,30083877.563378982,33384417.84539073,35763502.84352528,34956374.521978624,40367045.01168571,49281880.77488928
2025-08-07,26236707.738630824,30016399.7047765,33292884.961545236,35647276.00235789,34824676.48799699,40171977.25650707,48989224.14446003
2025-08-08,26022839.87660136,29709109.289641064,32882336.959082823,35132749.01368196,34248497.515686676,39336558.98092824,47760196.382509835
2025-08-11,26194755.871954326,29954896.469594,33209729.083723325,35542287.49933622,34706566.87197594,39999997.90748857,48736102.26500464
2025-08-12,26236505.816981,30013648.735026356,33286972.590588845,35637805.951076366,34812278.09899945,40150113.36237575,48952795.31632923
2025-08-13,26288602.52264004,30087310.45590477,33384217.196344133,35758513.50013765,34946350.28099725,40341851.69786891,49231550.36021
2025-08-14,26230106.22319506,30002239.297532067,33269405.80794186,35613324.91952933,34782409.49865328,40100461.90603919,48871248.906580254
2025-08-18,26554010.166929524,30465381.533576675,33886030.54650102,36384045.034625344,35643579.97142418,41344692.84344197,50696472.69331967
2025-08-19,26657021.743024662,30613095.379574735,34083274.73376853,36631325.84197129,35920736.20585108,41747696.757426776,51291603.49514056
2025-08-20,26537733.472934015,30442374.159960102,33855954.64924045,36347306.2886755,35603607.55871256,41290445.68868621,50622622.34744431
2025-08-21,26502303.788243584,30390573.90527903,33785563.92429233,36257605.39094233,35501494.17865086,41137525.40782817,50390402.36697189
2025-08-22,26364136.317841686,30192669.642708223,33521807.79553291,35927738.25662478,35132790.741993085,40604724.03410379,49608994.229689926
2025-08-25,26307681.354450267,30111495.870961815,33413260.30670651,35791565.27370225,34980145.0917128,40382940.08937275,49282055.563945316
2025-08-26,25853387.530227974,29460487.216063753,32545042.39786668,34704855.47972185,33764424.42176562,38622799.94433107,46695431.29065688
2025-08-28,25502298.803344496,28957486.427091643,31874403.400429886,33865717.97360303,32826005.85640511,37265261.098491974,44702351.319799505
2025-08-29,25529990.680199966,28996849.42008868,31926551.051266197,33930602.40283282,32898190.464359116,37368656.73616427,44852664.6478991
2025-09-01,25944939.259708796,29591097.26482266,32718712.291343275,34921767.47612579,34006698.337622955,38972770.48370068,47208924.95999036
2025-09-02,25826556.15626929,29421479.067773245,32492681.969888333,34639189.81885807,33691026.92042153,38517269.76407711,46542082.58002562
2025-09-03,26070349.240985867,29770366.048130635,32957536.842011113,35220607.11913154,34341078.42930054,39457467.49589584,47922462.12540638
